instancia,ciclo_ajustado,ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,ciclo_sequencial
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1665,19,47.572,2.18,2351.6,8.034,10.218,146.48,120.28,2.328,10.141,9.922,9.799,67.626,35.414,41.086,38.602,30.656,0.525,19
1665,20,47.606,2.184,2485.8,7.853,10.19,156.58,130.77,2.273,10.123,9.906,9.785,55.369,35.414,41.059,38.617,30.645,0.531,20
1665,21,47.691,2.191,2489.4,7.843,10.167,156.63,130.66,2.375,10.185,9.952,9.833,55.369,35.441,41.082,38.602,30.656,0.54,21
1665,22,47.767,2.194,2488.2,8.003,10.174,156.55,130.7,2.25,10.157,9.937,9.824,68.59,35.492,41.094,38.602,30.66,0.544,22
1665,23,47.585,2.179,2490.8,7.673,10.166,156.57,130.59,2.359,10.139,9.901,9.785,68.59,35.422,41.102,38.617,30.66,0.536,23
1665,24,48.11,2.205,2487.6,7.731,10.184,156.79,130.78,2.352,10.141,9.93,9.812,68.432,35.492,41.121,38.605,30.652,0.534,24
1665,25,47.678,2.176,2489.4,7.904,10.169,156.69,130.63,2.297,10.179,9.947,9.828,68.432,35.574,41.148,38.594,30.652,0.54,25
1665,26,47.642,2.185,2488,7.884,10.189,156.63,130.54,2.391,10.137,9.906,9.794,68.607,35.598,41.141,38.602,30.645,0.564,26
1665,27,47.725,2.189,2486.2,8.015,10.185,156.54,130.53,2.242,10.151,9.917,9.806,68.607,35.594,41.164,38.613,30.652,0.567,27
1665,28,47.751,2.196,2489,7.885,10.18,156.42,130.38,2.406,10.187,9.96,9.837,68.546,35.574,41.152,38.602,30.641,0.572,28
1665,29,47.688,2.189,2486.2,7.651,10.2,156.6,130.52,2.383,10.155,9.936,9.828,68.546,35.66,41.098,38.594,30.645,0.567,29
1665,30,47.559,2.181,2626.6,7.801,10.189,166.65,140.57,2.32,10.154,9.91,9.788,57.447,35.664,41.207,38.586,30.645,0.581,30
1665,31,47.626,2.177,2623.4,7.809,10.162,166.44,140.36,2.406,10.156,9.936,9.829,57.447,35.652,41.234,38.551,30.633,0.582,31
1665,32,47.578,2.169,2625.4,7.831,10.176,166.48,140.44,2.391,10.18,9.95,9.833,69.343,35.676,41.207,38.551,30.641,0.581,32
1665,33,47.186,2.171,2622.2,7.89,10.194,166.43,140.37,2.352,10.127,9.91,9.789,69.343,35.676,41.23,38.531,30.652,0.58,33
1665,34,47.736,2.181,2623.6,7.967,10.18,166.34,140.59,2.281,10.148,9.924,9.81,69.86,35.664,41.246,38.602,30.633,0.576,34
1665,35,47.231,2.167,2625.6,7.829,10.169,166.4,140.47,2.25,10.182,9.954,9.825,69.86,35.668,41.246,38.5,30.652,0.571,35
1665,36,47.43,2.166,2623.6,7.942,10.189,166.34,140.59,2.414,10.117,9.899,9.79,69.557,35.734,41.258,38.508,30.633,0.583,36
1848,1,46.846,2.146,2921.6,0.001,10.167,191.15,0.234,0,10.052,9.821,9.705,65.807,36.414,41.984,39.18,31.355,0.566,37
1848,2,46.917,2.143,2950.2,0.001,10.163,191.13,0.109,0,10.035,9.815,9.703,0,36.328,41.996,39.184,31.355,0.58,38
1848,3,46.838,2.144,2948.8,0.001,10.162,191.09,0,0,10.101,9.866,9.743,0,36.238,41.941,39.18,31.359,0.589,39
1848,4,46.991,2.152,2953.8,0.004,10.178,191.19,0,0,10.079,9.859,9.748,0,36.238,41.914,39.195,31.348,0.6,40
1848,5,46.838,2.142,2954.2,0.005,10.187,191.3,0,0,10.064,9.825,9.703,0,36.238,41.902,39.187,31.367,0.623,41
1848,6,47.029,2.147,2959,0.005,10.156,191.19,0,0,10.068,9.851,9.743,0,36.172,41.914,39.18,31.355,0.623,42
1848,7,46.956,2.15,2950.6,0.003,10.154,191.19,0,0,10.097,9.857,9.74,0,36.102,41.914,39.172,31.355,0.621,43
1848,8,46.921,2.147,2955.4,0,10.154,191.3,0,0,10.031,9.804,9.693,0,36.187,41.926,39.184,31.355,0.612,44
1848,9,46.909,2.139,2953.8,0,10.147,191.09,0,0,10.027,9.8,9.681,0,36.02,41.91,39.195,31.355,0.612,45
1848,10,46.687,2.133,2867.8,17.721,10.176,163.91,131.38,5.594,10.056,9.84,9.72,30.001,36.094,41.895,39.184,31.383,0.642,46
1848,11,46.696,2.123,2368.4,7.99,10.142,146.83,120.53,2.43,10.048,9.811,9.693,30.001,36.023,41.82,39.187,31.387,0.609,47
1848,12,46.84,2.126,2351.6,7.636,10.158,146.31,120.35,2.266,10.002,9.776,9.658,66.7,36.105,41.816,39.187,31.453,0.587,48
1825,1,46.683,2.118,2908.8,0.001,10.154,191.15,0.086,0,10.08,9.843,9.725,64.445,36.316,41.902,39.078,31.348,0.551,49
1825,2,46.44,2.119,2965.4,0,10.142,191.03,0,0,10.079,9.846,9.735,0,36.246,41.887,39.172,31.426,0.578,50
1825,3,46.604,2.144,2965.6,0,10.156,191.06,0,0,10.031,9.807,9.689,0,36.25,41.898,39.168,31.437,0.594,51
1825,4,47.251,2.148,2962,0,10.169,190.98,0,0,10.072,9.837,9.716,0,36.234,41.926,39.18,31.332,0.594,52
1825,5,47.015,2.151,2965.8,0,10.16,191.2,0,0,10.089,9.871,9.756,0,36.172,41.898,39.187,31.344,0.579,53
1825,6,47.312,2.149,2963.8,0.003,10.169,191.04,0,0,10.055,9.83,9.714,0,36.187,41.91,39.199,31.344,0.581,54
1825,7,47.239,2.15,2967.6,0.003,10.172,191.17,0,0,10.041,9.818,9.7,0,36.09,41.855,39.187,31.344,0.578,55
1825,8,47.237,2.145,2963.8,0.003,10.149,191.04,0,0,10.064,9.84,9.726,0,36.078,41.82,39.172,31.348,0.582,56
1825,9,47.239,2.135,2965.6,0.003,10.143,191.11,0,0,10.051,9.816,9.697,0,36.008,41.816,39.172,31.355,0.589,57
1825,10,47.121,2.134,2753,14.321,10.147,156.94,127.38,4.18,9.999,9.778,9.674,54.199,36,41.789,39.172,31.371,0.592,58
1825,11,47.003,2.141,2376,7.869,10.13,146.52,120.35,2.328,10.061,9.816,9.702,54.199,36.012,41.812,39.172,31.383,0.588,59
1825,12,47.028,2.133,2361.8,7.813,10.123,145.98,120.06,2.375,10.042,9.823,9.705,65.038,36.027,41.82,39.172,31.383,0.554,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
1665,6,47.433,2.147,2948,0,10.181,191.59,0,0,9.652,9.918,9.806,0,35.422,41.156,38.43,30.617,0.566,6
1665,7,47.313,2.146,2948,0,10.17,191.44,0,0,9.637,9.915,9.8,0,35.332,41.168,38.457,30.605,0.559,7
1665,8,47.351,2.148,2947.8,0,10.158,191.52,0,0,9.673,9.942,9.824,0,35.254,41.156,38.441,30.617,0.558,8
1665,9,47.148,2.136,2949.6,0,10.165,191.48,0,0,9.627,9.901,9.781,0,35.234,41.141,38.418,30.613,0.574,9
1665,10,47.242,2.138,2531.8,11.828,10.16,153.06,124.75,3.383,10.095,9.877,9.759,62.02,35.242,41.082,38.445,30.641,0.613,10
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1665,19,47.572,2.18,2351.6,8.034,10.218,146.48,120.28,2.328,10.141,9.922,9.799,67.626,35.414,41.086,38.602,30.656,0.525,19
1665,20,47.606,2.184,2485.8,7.853,10.19,156.58,130.77,2.273,10.123,9.906,9.785,55.369,35.414,41.059,38.617,30.645,0.531,20
1665,21,47.691,2.191,2489.4,7.843,10.167,156.63,130.66,2.375,10.185,9.952,9.833,55.369,35.441,41.082,38.602,30.656,0.54,21
1665,22,47.767,2.194,2488.2,8.003,10.174,156.55,130.7,2.25,10.157,9.937,9.824,68.59,35.492,41.094,38.602,30.66,0.544,22
1665,23,47.585,2.179,2490.8,7.673,10.166,156.57,130.59,2.359,10.139,9.901,9.785,68.59,35.422,41.102,38.617,30.66,0.536,23
1665,24,48.11,2.205,2487.6,7.731,10.184,156.79,130.78,2.352,10.141,9.93,9.812,68.432,35.492,41.121,38.605,30.652,0.534,24
1307,1,27.43,1.766,2817.4,0.001,9.713,190.94,0,0,0,9.179,9.103,69.202,44.457,49.473,46.578,39.82,0.595,25
1307,2,27.406,1.769,2885.6,0,9.719,190.93,0,0,0,9.158,9.071,0,44.367,49.473,46.559,39.832,0.617,26
1307,3,27.461,1.758,2887.6,0.001,9.727,190.8,0,0,0,9.118,9.028,0,44.25,49.426,46.566,39.809,0.649,27
1307,4,27.429,1.76,2885.8,0.003,9.706,191,0,0,0,9.132,9.053,0,44.207,49.383,46.574,39.82,0.661,28
1307,5,27.477,1.771,2881.8,0.005,9.721,190.82,0,0,0,9.169,9.083,0,44.191,49.367,46.566,39.805,0.666,29
1307,6,27.461,1.772,2880,0.005,9.731,190.74,0,0,0,9.168,9.089,0,44.117,49.297,46.559,39.82,0.666,30
1307,7,27.484,1.765,2883.6,0,9.738,190.84,0,0,0,9.128,9.032,0,44.031,49.297,46.566,39.809,0.665,31
1307,8,27.484,1.767,2884,0,9.724,190.81,0,0,0,9.114,9.03,0,44.035,49.285,46.566,39.82,0.677,32
1307,9,27.508,1.766,2883.8,0.001,9.701,190.82,0,0,0,9.149,9.052,0,44.035,49.285,46.562,39.809,0.673,33
1307,10,27.326,1.757,2736,14.641,9.682,155.27,125.94,4.125,0,9.163,9.076,54.031,43.953,49.207,46.562,39.836,0.688,34
1307,11,27.397,1.758,2278,8.269,9.711,144.91,118.92,2.187,0,9.13,9.042,54.031,43.969,49.191,46.566,39.832,0.66,35
1307,12,27.4,1.762,2265.6,7.913,9.704,144.47,118.64,2.281,0,9.104,9.028,69.764,43.953,49.203,46.559,39.836,0.619,36
1677,1,47.028,2.147,2942,0.001,10.225,191.03,0.078,0,10.159,9.929,9.818,64.11,35.66,41.305,38.418,30.629,0.534,37
1677,2,46.967,2.148,2981.4,0,10.182,191,0,0,10.211,9.983,9.858,0,35.594,41.203,38.426,30.621,0.571,38
1677,3,47.029,2.144,2981.8,0,10.211,191.06,0,0,10.178,9.943,9.821,0,35.5,41.25,38.437,30.621,0.588,39
1677,4,47.003,2.145,2979.8,0.004,10.209,191.02,0,0,10.146,9.924,9.807,0,35.5,41.246,38.441,30.629,0.586,40
1677,5,46.956,2.154,2981.6,0,10.192,191.19,0,0,10.206,9.969,9.853,0,35.414,41.234,38.414,30.613,0.582,41
1677,6,46.979,2.157,2981.6,0.001,10.203,191.13,0,0,10.191,9.972,9.854,0,35.422,41.219,38.445,30.629,0.588,42
1677,7,47.04,2.152,2981.6,0,10.221,191.22,0,0,10.171,9.928,9.807,0,35.41,41.164,38.441,30.621,0.587,43
1677,8,47.087,2.151,2983.6,0.001,10.196,191.09,0,0,10.143,9.924,9.802,0,35.348,41.152,38.43,30.613,0.603,44
1677,9,47.087,2.147,2982,0,10.174,191.08,0,0,10.179,9.953,9.83,0,35.316,41.148,38.43,30.621,0.603,45
1677,10,46.793,2.138,2896.4,17.408,10.185,163.19,131.03,5.328,10.158,9.925,9.797,35.548,35.254,41.137,38.426,30.645,0.619,46
1677,11,46.863,2.135,2400,7.944,10.189,146.98,120.96,2.305,10.116,9.894,9.772,35.548,35.25,41.109,38.437,30.641,0.578,47
1677,12,46.769,2.132,2384,7.775,10.18,146.23,120.22,2.25,10.171,9.937,9.811,65.074,35.254,41.109,38.43,30.652,0.546,48
1677,13,46.805,2.129,2385.4,7.504,10.184,146.19,120.2,2.305,10.155,9.932,9.818,65.074,35.242,41.125,38.441,30.645,0.534,49
1677,14,46.84,2.131,2381.8,7.809,10.199,146.16,120.02,2.305,10.11,9.896,9.781,64.337,35.328,41.102,38.441,30.645,0.526,50
1677,15,46.801,2.136,2381.8,7.579,10.203,146.13,120.25,2.227,10.155,9.92,9.795,64.337,35.426,41.121,38.437,30.656,0.515,51
1677,16,47.066,2.164,2381.8,7.706,10.194,146.02,120.08,2.227,10.178,9.967,9.854,63.948,35.426,41.113,38.535,30.645,0.511,52
1677,17,47.087,2.167,2379.8,7.606,10.217,146.03,120.19,2.141,10.182,9.946,9.83,63.948,35.434,41.125,38.512,30.656,0.524,53
1677,18,47.378,2.184,2381.4,7.435,10.218,146.1,120.07,2.32,10.127,9.903,9.795,63.81,35.426,41.121,38.578,30.633,0.518,54
1677,19,47.285,2.18,2379.6,7.63,10.185,145.99,120.14,2.195,10.173,9.946,9.828,63.81,35.422,41.125,38.566,30.645,0.509,55
1677,20,47.177,2.176,2509.4,7.481,10.204,155.64,130.02,2.305,10.2,9.97,9.847,51.874,35.441,41.102,38.574,30.652,0.512,56
1677,21,47.117,2.168,2511.6,7.595,10.21,155.66,129.9,2.102,10.157,9.919,9.806,51.874,35.5,41.125,38.562,30.645,0.523,57
1677,22,47.317,2.175,2509.6,7.534,10.2,155.77,130.06,2.164,10.168,9.931,9.809,64.822,35.504,41.137,38.559,30.633,0.541,58
1677,23,47.306,2.181,2511.4,7.343,10.205,155.82,129.9,2.117,10.184,9.967,9.854,64.822,35.504,41.129,38.621,30.652,0.536,59
1677,24,47.154,2.18,2509.6,7.532,10.205,155.71,130.02,2.25,10.187,9.945,9.824,64.95,35.504,41.137,38.547,30.652,0.538,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
1665,6,47.433,2.147,2948,0,10.181,191.59,0,0,9.652,9.918,9.806,0,35.422,41.156,38.43,30.617,0.566,6
1665,7,47.313,2.146,2948,0,10.17,191.44,0,0,9.637,9.915,9.8,0,35.332,41.168,38.457,30.605,0.559,7
1665,8,47.351,2.148,2947.8,0,10.158,191.52,0,0,9.673,9.942,9.824,0,35.254,41.156,38.441,30.617,0.558,8
1665,9,47.148,2.136,2949.6,0,10.165,191.48,0,0,9.627,9.901,9.781,0,35.234,41.141,38.418,30.613,0.574,9
1665,10,47.242,2.138,2531.8,11.828,10.16,153.06,124.75,3.383,10.095,9.877,9.759,62.02,35.242,41.082,38.445,30.641,0.613,10
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1008,1,27.498,1.72,2778.8,0,9.637,190.09,0.187,0,0,9.025,8.942,66.571,45.883,50.715,47.937,41.328,0.617,19
1008,2,27.512,1.718,2887.6,0,9.62,190.57,0,0,0,9.039,8.96,0,45.809,50.715,47.93,41.324,0.643,20
1008,3,27.686,1.73,2888,0.001,9.626,190.42,0,0,0,9.061,8.97,0,45.754,50.672,47.93,41.312,0.674,21
1008,4,27.548,1.715,2890,0,9.646,190.48,0,0,0,9.024,8.95,0,45.727,50.641,47.941,41.336,0.688,22
1008,5,27.756,1.737,2887.8,0.001,9.643,190.55,0,0,0,9.014,8.928,0,45.617,50.633,48.016,41.301,0.682,23
1008,6,27.743,1.739,2887.6,0.003,9.637,190.48,0,0,0,9.022,8.941,0,45.551,50.648,48.008,41.328,0.674,24
1008,7,27.722,1.735,2891.4,0.005,9.636,190.5,0,0,0,9.061,8.979,0,45.562,50.586,48.031,41.328,0.678,25
1008,8,27.754,1.74,2887.8,0.001,9.631,190.6,0,0,0,9.056,8.973,0,45.473,50.559,48.031,41.316,0.684,26
1008,9,27.724,1.732,2887.8,0.003,9.643,190.52,0,0,0,9.017,8.941,0,45.473,50.539,48.02,41.324,0.687,27
1008,10,27.676,1.731,2537.8,13.275,9.628,152.32,123.77,3.656,0,9.005,8.926,67.882,45.375,50.469,48.023,41.34,0.686,28
1008,11,27.681,1.734,2263.8,7.634,9.62,143.6,117.94,2.117,0,9.039,8.963,67.882,45.383,50.469,48.031,41.352,0.637,29
1008,12,27.71,1.732,2259.8,7.643,9.617,143.3,117.68,2.055,0,9.057,8.98,66.43,45.391,50.484,48.016,41.34,0.614,30
1008,13,27.905,1.745,2259.8,7.631,9.632,143.6,117.89,2.031,0,9.016,8.946,66.43,45.383,50.484,48.02,41.352,0.621,31
1008,14,27.798,1.731,2263.8,7.645,9.632,143.15,117.52,2.156,0,8.988,8.913,66.313,45.469,50.523,48.02,41.355,0.629,32
1008,15,27.744,1.733,2261.4,7.624,9.622,143.26,117.87,1.977,0,9.017,8.941,66.313,45.551,50.551,48.02,41.352,0.622,33
1008,16,27.854,1.739,2255.6,7.648,9.627,143.37,117.7,2.008,0,9.055,8.974,66.366,45.566,50.539,48.02,41.355,0.612,34
1008,17,28.102,1.761,2257.6,7.638,9.649,143.55,117.94,2.141,0,9.067,8.983,66.366,45.566,50.551,48.113,41.34,0.595,35
1008,18,28.053,1.754,2261.4,7.589,9.664,143.57,118.01,2.156,0,9.03,8.967,66.331,45.633,50.562,48.113,41.352,0.59,36
1008,19,27.97,1.755,2256,7.644,9.648,143.17,117.78,2.008,0,9.021,8.95,66.331,45.629,50.559,48.098,41.355,0.588,37
1008,20,28.051,1.761,2395.4,7.584,9.637,153.53,128.28,1.937,0,9.067,8.977,58.202,45.723,50.578,48.117,41.355,0.598,38
1008,21,28.115,1.757,2395.8,7.571,9.629,153.38,127.92,2.047,0,9.067,9,58.202,45.723,50.562,48.098,41.328,0.604,39
1008,22,28.027,1.753,2391.8,7.632,9.653,153.3,127.73,1.922,0,9.05,8.962,67.321,45.723,50.617,48.105,41.344,0.616,40
1008,23,28.002,1.754,2397.6,7.662,9.68,153.41,127.82,1.953,0,9.012,8.933,67.321,45.742,50.641,48.105,41.34,0.639,41
1008,24,27.749,1.731,2395.6,7.442,9.629,153.31,127.47,2.031,0,9.014,8.943,67.05,45.727,50.621,48.023,41.344,0.637,42
1008,25,27.826,1.741,2393.6,7.501,9.608,153.27,127.73,1.969,0,9.049,8.973,67.05,45.762,50.629,48.02,41.344,0.628,43
1008,26,27.781,1.735,2391.8,7.546,9.641,153.43,127.81,2.117,0,9.05,8.972,67.147,45.809,50.629,48.023,41.344,0.625,44
1008,27,27.781,1.737,2395.6,7.597,9.667,153.39,127.88,1.977,0,9.032,8.943,67.147,45.801,50.641,48.02,41.34,0.64,45
1008,28,27.826,1.736,2390,7.653,9.655,153.22,127.86,2.086,0,9.031,8.957,67.328,45.801,50.633,48.023,41.34,0.627,46
1008,29,27.793,1.739,2393.6,7.538,9.633,153.22,127.82,2.078,0,9.057,8.97,67.328,45.801,50.656,48.043,41.344,0.617,47
1008,30,27.733,1.735,2527.6,7.29,9.632,163.31,137.81,2,0,9.068,8.986,54.034,45.895,50.633,48.023,41.352,0.619,48
1008,31,27.809,1.73,2533.6,7.322,9.646,163.41,137.94,2.187,0,9.042,8.97,54.034,45.875,50.641,48.02,41.34,0.631,49
1008,32,27.79,1.734,2533.6,7.36,9.67,163.23,137.8,1.969,0,9.025,8.941,68.087,45.887,50.648,48.02,41.34,0.627,50
1008,33,27.809,1.737,2533.8,7.346,9.646,163.26,137.89,2.078,0,9.026,8.957,68.087,45.887,50.645,48.02,41.328,0.649,51
1008,34,27.846,1.735,2533.6,7.351,9.624,163.28,137.68,2.055,0,9.059,8.981,67.869,45.961,50.66,48.016,41.352,0.652,52
1008,35,27.837,1.737,2527.8,7.322,9.632,163.28,137.66,2.023,0,9.055,8.967,67.869,45.969,50.711,48.023,41.344,0.65,53
1008,36,27.781,1.731,2527.8,7.389,9.653,163.42,137.71,2.133,0,9.019,8.945,68.002,45.961,50.734,48.016,41.336,0.644,54
104,1,19.748,1.504,2768.2,0.005,9.3,189.87,0.141,0,0,8.603,8.541,70.364,53.402,57.926,54.793,48.781,0.619,55
104,2,19.809,1.504,2839.8,0.003,9.29,190.14,0,0,0,8.574,8.515,0,53.406,57.91,54.816,48.734,0.654,56
104,3,19.709,1.505,2838,0.001,9.276,190.2,0,0,0,8.582,8.536,0,53.32,57.859,54.805,48.742,0.71,57
104,4,19.916,1.517,2841.6,0.006,9.264,190.27,0,0,0,8.609,8.567,0,53.234,57.816,54.816,48.727,0.73,58
104,5,19.847,1.513,2839.6,0.003,9.285,190.16,0,0,0,8.635,8.585,0,53.164,57.773,54.809,48.727,0.746,59
104,6,19.748,1.504,2839.6,0.001,9.266,190.22,0,0,0,8.62,8.56,0,53.086,57.758,54.816,48.734,0.758,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
1665,6,47.433,2.147,2948,0,10.181,191.59,0,0,9.652,9.918,9.806,0,35.422,41.156,38.43,30.617,0.566,6
1665,7,47.313,2.146,2948,0,10.17,191.44,0,0,9.637,9.915,9.8,0,35.332,41.168,38.457,30.605,0.559,7
1665,8,47.351,2.148,2947.8,0,10.158,191.52,0,0,9.673,9.942,9.824,0,35.254,41.156,38.441,30.617,0.558,8
1665,9,47.148,2.136,2949.6,0,10.165,191.48,0,0,9.627,9.901,9.781,0,35.234,41.141,38.418,30.613,0.574,9
1665,10,47.242,2.138,2531.8,11.828,10.16,153.06,124.75,3.383,10.095,9.877,9.759,62.02,35.242,41.082,38.445,30.641,0.613,10
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1665,19,47.572,2.18,2351.6,8.034,10.218,146.48,120.28,2.328,10.141,9.922,9.799,67.626,35.414,41.086,38.602,30.656,0.525,19
1665,20,47.606,2.184,2485.8,7.853,10.19,156.58,130.77,2.273,10.123,9.906,9.785,55.369,35.414,41.059,38.617,30.645,0.531,20
1665,21,47.691,2.191,2489.4,7.843,10.167,156.63,130.66,2.375,10.185,9.952,9.833,55.369,35.441,41.082,38.602,30.656,0.54,21
1665,22,47.767,2.194,2488.2,8.003,10.174,156.55,130.7,2.25,10.157,9.937,9.824,68.59,35.492,41.094,38.602,30.66,0.544,22
