sensor,instancia,valor,sensor_ciclo,cooler,valve,leakage,accumulator,stable,classificacao,row_number,__index_level_0__,ciclo_ajustado,valor_acumulado,saúde,valor_normalizado,falha_cooler,falha_valve,falha_leakage,falha_accumulator
eps1,1665,2488.4,eps1_4600,100,100,0,130,1,100-100-0-130-1,72731919,72731919,46.0,118777.0,80.0,0.43616782589185565,0,0,0,0
eps1,1665,2491.0,eps1_4700,100,100,0,130,1,100-100-0-130-1,72732019,72732019,47.0,121268.0,80.0,0.4390845860444246,0,0,0,0
eps1,1665,2489.4,eps1_4800,100,100,0,130,1,100-100-0-130-1,72732119,72732119,48.0,123757.4,80.0,0.43728965671976683,0,0,0,0
eps1,1665,2489.4,eps1_4900,100,100,0,130,1,100-100-0-130-1,72732219,72732219,49.0,126246.79999999999,80.0,0.43728965671976683,0,0,0,0
eps1,1665,2428.2,eps1_5000,100,100,0,130,1,100-100-0-130-1,72732319,72732319,50.0,128674.99999999999,80.0,0.36863361005160405,0,0,0,0
eps1,1665,2425.0,eps1_5100,100,100,0,130,1,100-100-0-130-1,72732419,72732419,51.0,131100.0,80.0,0.3650437514022886,0,0,0,0
eps1,1665,2419.0,eps1_5200,100,100,0,130,1,100-100-0-130-1,72732519,72732519,52.0,133519.0,80.0,0.3583127664348217,0,0,0,0
eps1,1665,2420.0,eps1_5300,100,100,0,130,1,100-100-0-130-1,72732619,72732619,53.0,135939.0,80.0,0.35943459726273286,0,0,0,0
eps1,1665,2419.8,eps1_5400,100,100,0,130,1,100-100-0-130-1,72732719,72732719,54.0,138358.8,80.0,0.35921023109715083,0,0,0,0
eps1,1665,2421.6,eps1_5500,100,100,0,130,1,100-100-0-130-1,72732819,72732819,55.0,140780.4,80.0,0.3612295265873906,0,0,0,0
eps1,1665,2420.4,eps1_5600,100,100,0,130,1,100-100-0-130-1,72732919,72732919,56.0,143200.8,80.0,0.3598833295938974,0,0,0,0
eps1,1665,2423.6,eps1_5700,100,100,0,130,1,100-100-0-130-1,72733019,72733019,57.0,145624.4,80.0,0.3634731882432129,0,0,0,0
eps1,1665,2424.2,eps1_5800,100,100,0,130,1,100-100-0-130-1,72733119,72733119,58.0,148048.6,80.0,0.36414628673995947,0,0,0,0
eps1,1665,2426.6,eps1_5900,100,100,0,130,1,100-100-0-130-1,72733219,72733219,59.0,150475.2,80.0,0.36683868072694636,0,0,0,0
eps1,1665,2425.6,eps1_6000,100,100,0,130,1,100-100-0-130-1,72733319,72733319,60.0,152900.80000000002,80.0,0.3657168498990352,0,0,0,0
eps1,1008,2778.8,eps1_100,20,90,1,130,0,20-90-1-130-0,44029659,44029659,1.0,2778.8,75.0,0.761947498317254,1,1,1,0
eps1,1008,2887.6,eps1_200,20,90,1,130,0,20-90-1-130-0,44029759,44029759,2.0,5666.4,75.0,0.8840026923939869,1,1,1,0
eps1,1008,2888.0,eps1_300,20,90,1,130,0,20-90-1-130-0,44029859,44029859,3.0,8554.4,75.0,0.8844514247251515,1,1,1,0
eps1,1008,2890.0,eps1_400,20,90,1,130,0,20-90-1-130-0,44029959,44029959,4.0,11444.4,75.0,0.8866950863809737,1,1,1,0
eps1,1008,2887.8,eps1_500,20,90,1,130,0,20-90-1-130-0,44030059,44030059,5.0,14332.2,75.0,0.8842270585595694,1,1,1,0
eps1,1008,2887.6,eps1_600,20,90,1,130,0,20-90-1-130-0,44030159,44030159,6.0,17219.8,75.0,0.8840026923939869,1,1,1,0
eps1,1008,2891.4,eps1_700,20,90,1,130,0,20-90-1-130-0,44030259,44030259,7.0,20111.2,75.0,0.8882656495400495,1,1,1,0
eps1,1008,2887.8,eps1_800,20,90,1,130,0,20-90-1-130-0,44030359,44030359,8.0,22999.0,75.0,0.8842270585595694,1,1,1,0
eps1,1008,2887.8,eps1_900,20,90,1,130,0,20-90-1-130-0,44030459,44030459,9.0,25886.8,75.0,0.8842270585595694,1,1,1,0
eps1,1008,2537.8,eps1_1000,20,90,1,130,0,20-90-1-130-0,44030559,44030559,10.0,28424.6,75.0,0.49158626879066664,1,1,1,0
eps1,1008,2263.8,eps1_1100,20,90,1,130,0,20-90-1-130-0,44030659,44030659,11.0,30688.399999999998,75.0,0.1842046219430113,1,1,1,0
eps1,1008,2259.8,eps1_1200,20,90,1,130,0,20-90-1-130-0,44030759,44030759,12.0,32948.2,75.0,0.17971729863136668,1,1,1,0
eps1,1008,2259.8,eps1_1300,20,90,1,130,0,20-90-1-130-0,44030859,44030859,13.0,35208.0,75.0,0.17971729863136668,1,1,1,0
eps1,1008,2263.8,eps1_1400,20,90,1,130,0,20-90-1-130-0,44030959,44030959,14.0,37471.8,75.0,0.1842046219430113,1,1,1,0
eps1,1008,2261.4,eps1_1500,20,90,1,130,0,20-90-1-130-0,44031059,44031059,15.0,39733.200000000004,75.0,0.18151222795602442,1,1,1,0
eps1,1008,2255.6,eps1_1600,20,90,1,130,0,20-90-1-130-0,44031159,44031159,16.0,41988.8,75.0,0.17500560915413954,1,1,1,0
eps1,1008,2257.6,eps1_1700,20,90,1,130,0,20-90-1-130-0,44031259,44031259,17.0,44246.4,75.0,0.17724927080996183,1,1,1,0
eps1,1008,2261.4,eps1_1800,20,90,1,130,0,20-90-1-130-0,44031359,44031359,18.0,46507.8,75.0,0.18151222795602442,1,1,1,0
eps1,1008,2256.0,eps1_1900,20,90,1,130,0,20-90-1-130-0,44031459,44031459,19.0,48763.8,75.0,0.1754543414853041,1,1,1,0
eps1,1008,2395.4,eps1_2000,20,90,1,130,0,20-90-1-130-0,44031559,44031559,20.0,51159.200000000004,75.0,0.33183755889611866,1,1,1,0
eps1,1008,2395.8,eps1_2100,20,90,1,130,0,20-90-1-130-0,44031659,44031659,21.0,53555.00000000001,75.0,0.3322862912272832,1,1,1,0
eps1,1008,2391.8,eps1_2200,20,90,1,130,0,20-90-1-130-0,44031759,44031759,22.0,55946.80000000001,75.0,0.3277989679156386,1,1,1,0
eps1,1008,2397.6,eps1_2300,20,90,1,130,0,20-90-1-130-0,44031859,44031859,23.0,58344.40000000001,75.0,0.334305586717523,1,1,1,0
eps1,1008,2395.6,eps1_2400,20,90,1,130,0,20-90-1-130-0,44031959,44031959,24.0,60740.00000000001,75.0,0.3320619250617007,1,1,1,0
eps1,1008,2393.6,eps1_2500,20,90,1,130,0,20-90-1-130-0,44032059,44032059,25.0,63133.600000000006,75.0,0.3298182634058784,1,1,1,0
eps1,1008,2391.8,eps1_2600,20,90,1,130,0,20-90-1-130-0,44032159,44032159,26.0,65525.40000000001,75.0,0.3277989679156386,1,1,1,0
eps1,1008,2395.6,eps1_2700,20,90,1,130,0,20-90-1-130-0,44032259,44032259,27.0,67921.00000000001,75.0,0.3320619250617007,1,1,1,0
eps1,1008,2390.0,eps1_2800,20,90,1,130,0,20-90-1-130-0,44032359,44032359,28.0,70311.00000000001,75.0,0.3257796724253983,1,1,1,0
eps1,1008,2393.6,eps1_2900,20,90,1,130,0,20-90-1-130-0,44032459,44032459,29.0,72704.60000000002,75.0,0.3298182634058784,1,1,1,0
eps1,1008,2527.6,eps1_3000,20,90,1,130,0,20-90-1-130-0,44032559,44032559,30.0,75232.20000000003,75.0,0.4801435943459726,1,1,1,0
eps1,1008,2533.6,eps1_3100,20,90,1,130,0,20-90-1-130-0,44032659,44032659,31.0,77765.80000000003,75.0,0.48687457931343947,1,1,1,0
eps1,1008,2533.6,eps1_3200,20,90,1,130,0,20-90-1-130-0,44032759,44032759,32.0,80299.40000000004,75.0,0.48687457931343947,1,1,1,0
eps1,1008,2533.8,eps1_3300,20,90,1,130,0,20-90-1-130-0,44032859,44032859,33.0,82833.20000000004,75.0,0.487098945479022,1,1,1,0
eps1,1008,2533.6,eps1_3400,20,90,1,130,0,20-90-1-130-0,44032959,44032959,34.0,85366.80000000005,75.0,0.48687457931343947,1,1,1,0
eps1,1008,2527.8,eps1_3500,20,90,1,130,0,20-90-1-130-0,44033059,44033059,35.0,87894.60000000005,75.0,0.4803679605115551,1,1,1,0
eps1,1008,2527.8,eps1_3600,20,90,1,130,0,20-90-1-130-0,44033159,44033159,36.0,90422.40000000005,75.0,0.4803679605115551,1,1,1,0
eps1,1008,2527.6,eps1_3700,20,90,1,130,0,20-90-1-130-0,44033259,44033259,37.0,92950.00000000006,75.0,0.4801435943459726,1,1,1,0
eps1,1008,2531.6,eps1_3800,20,90,1,130,0,20-90-1-130-0,44033359,44033359,38.0,95481.60000000006,75.0,0.4846309176576172,1,1,1,0
eps1,1008,2527.8,eps1_3900,20,90,1,130,0,20-90-1-130-0,44033459,44033459,39.0,98009.40000000007,75.0,0.4803679605115551,1,1,1,0
eps1,1008,2399.8,eps1_4000,20,90,1,130,0,20-90-1-130-0,44033559,44033559,40.0,100409.20000000007,75.0,0.3367736145389278,1,1,1,0
eps1,1008,2393.8,eps1_4100,20,90,1,130,0,20-90-1-130-0,44033659,44033659,41.0,102803.00000000007,75.0,0.3300426295714609,1,1,1,0
eps1,1008,2395.6,eps1_4200,20,90,1,130,0,20-90-1-130-0,44033759,44033759,42.0,105198.60000000008,75.0,0.3320619250617007,1,1,1,0
eps1,1008,2395.6,eps1_4300,20,90,1,130,0,20-90-1-130-0,44033859,44033859,43.0,107594.20000000008,75.0,0.3320619250617007,1,1,1,0
eps1,1008,2396.0,eps1_4400,20,90,1,130,0,20-90-1-130-0,44033959,44033959,44.0,109990.20000000008,75.0,0.3325106573928652,1,1,1,0
eps1,1008,2393.8,eps1_4500,20,90,1,130,0,20-90-1-130-0,44034059,44034059,45.0,112384.00000000009,75.0,0.3300426295714609,1,1,1,0
eps1,1008,2392.0,eps1_4600,20,90,1,130,0,20-90-1-130-0,44034159,44034159,46.0,114776.00000000009,75.0,0.32802333408122064,1,1,1,0
eps1,1008,2393.8,eps1_4700,20,90,1,130,0,20-90-1-130-0,44034259,44034259,47.0,117169.80000000009,75.0,0.3300426295714609,1,1,1,0
eps1,1008,2393.6,eps1_4800,20,90,1,130,0,20-90-1-130-0,44034359,44034359,48.0,119563.4000000001,75.0,0.3298182634058784,1,1,1,0
eps1,1008,2393.6,eps1_4900,20,90,1,130,0,20-90-1-130-0,44034459,44034459,49.0,121957.0000000001,75.0,0.3298182634058784,1,1,1,0
eps1,1008,2333.8,eps1_5000,20,90,1,130,0,20-90-1-130-0,44034559,44034559,50.0,124290.8000000001,75.0,0.26273277989679183,1,1,1,0
eps1,1008,2331.8,eps1_5100,20,90,1,130,0,20-90-1-130-0,44034659,44034659,51.0,126622.60000000011,75.0,0.26048911824096954,1,1,1,0
eps1,1008,2328.0,eps1_5200,20,90,1,130,0,20-90-1-130-0,44034759,44034759,52.0,128950.60000000011,75.0,0.256226161094907,1,1,1,0
eps1,1008,2333.6,eps1_5300,20,90,1,130,0,20-90-1-130-0,44034859,44034859,53.0,131284.2000000001,75.0,0.2625084137312093,1,1,1,0
eps1,1008,2329.8,eps1_5400,20,90,1,130,0,20-90-1-130-0,44034959,44034959,54.0,133614.0000000001,75.0,0.25824545658514725,1,1,1,0
eps1,1008,2323.8,eps1_5500,20,90,1,130,0,20-90-1-130-0,44035059,44035059,55.0,135937.80000000008,75.0,0.2515144716176803,1,1,1,0
eps1,1008,2327.8,eps1_5600,20,90,1,130,0,20-90-1-130-0,44035159,44035159,56.0,138265.60000000006,75.0,0.25600179492932496,1,1,1,0
eps1,1008,2325.8,eps1_5700,20,90,1,130,0,20-90-1-130-0,44035259,44035259,57.0,140591.40000000005,75.0,0.25375813327350266,1,1,1,0
eps1,1008,2329.6,eps1_5800,20,90,1,130,0,20-90-1-130-0,44035359,44035359,58.0,142921.00000000006,75.0,0.2580210904195647,1,1,1,0
eps1,1008,2329.6,eps1_5900,20,90,1,130,0,20-90-1-130-0,44035459,44035459,59.0,145250.60000000006,75.0,0.2580210904195647,1,1,1,0
eps1,1008,2325.8,eps1_6000,20,90,1,130,0,20-90-1-130-0,44035559,44035559,60.0,147576.40000000005,75.0,0.25375813327350266,1,1,1,0
eps1,1593,2934.6,eps1_100,100,100,0,90,1,100-100-0-90-1,69582459,69582459,1.0,2934.6,60.0,0.936728741305811,0,0,0,1
eps1,1593,2939.8,eps1_200,100,100,0,90,1,100-100-0-90-1,69582559,69582559,2.0,5874.4,60.0,0.9425622616109492,0,0,0,1
eps1,1593,2941.6,eps1_300,100,100,0,90,1,100-100-0-90-1,69582659,69582659,3.0,8816.0,60.0,0.9445815571011891,0,0,0,1
eps1,1593,2943.6,eps1_400,100,100,0,90,1,100-100-0-90-1,69582759,69582759,4.0,11759.6,60.0,0.9468252187570113,0,0,0,1
eps1,1593,2939.8,eps1_500,100,100,0,90,1,100-100-0-90-1,69582859,69582859,5.0,14699.400000000001,60.0,0.9425622616109492,0,0,0,1
eps1,1593,2943.6,eps1_600,100,100,0,90,1,100-100-0-90-1,69582959,69582959,6.0,17643.0,60.0,0.9468252187570113,0,0,0,1
eps1,1593,2939.6,eps1_700,100,100,0,90,1,100-100-0-90-1,69583059,69583059,7.0,20582.6,60.0,0.9423378954453667,0,0,0,1
eps1,1593,2938.0,eps1_800,100,100,0,90,1,100-100-0-90-1,69583159,69583159,8.0,23520.6,60.0,0.940542966120709,0,0,0,1
eps1,1593,2944.0,eps1_900,100,100,0,90,1,100-100-0-90-1,69583259,69583259,9.0,26464.6,60.0,0.9472739510881759,0,0,0,1
eps1,1593,2503.8,eps1_1000,100,100,0,90,1,100-100-0-90-1,69583359,69583359,10.0,28968.399999999998,60.0,0.4534440206416875,0,0,0,1
eps1,1593,2348.0,eps1_1100,100,100,0,90,1,100-100-0-90-1,69583459,69583459,11.0,31316.399999999998,60.0,0.27866277765312997,0,0,0,1
eps1,1593,2345.8,eps1_1200,100,100,0,90,1,100-100-0-90-1,69583559,69583559,12.0,33662.2,60.0,0.27619474983172565,0,0,0,1
eps1,1593,2343.8,eps1_1300,100,100,0,90,1,100-100-0-90-1,69583659,69583659,13.0,36006.0,60.0,0.27395108817590336,0,0,0,1
eps1,1593,2343.8,eps1_1400,100,100,0,90,1,100-100-0-90-1,69583759,69583759,14.0,38349.8,60.0,0.27395108817590336,0,0,0,1
eps1,1593,2343.8,eps1_1500,100,100,0,90,1,100-100-0-90-1,69583859,69583859,15.0,40693.600000000006,60.0,0.27395108817590336,0,0,0,1
eps1,1593,2341.8,eps1_1600,100,100,0,90,1,100-100-0-90-1,69583959,69583959,16.0,43035.40000000001,60.0,0.27170742652008106,0,0,0,1
eps1,1593,2343.8,eps1_1700,100,100,0,90,1,100-100-0-90-1,69584059,69584059,17.0,45379.20000000001,60.0,0.27395108817590336,0,0,0,1
eps1,1593,2343.6,eps1_1800,100,100,0,90,1,100-100-0-90-1,69584159,69584159,18.0,47722.80000000001,60.0,0.27372672201032083,0,0,0,1
eps1,1593,2343.6,eps1_1900,100,100,0,90,1,100-100-0-90-1,69584259,69584259,19.0,50066.40000000001,60.0,0.27372672201032083,0,0,0,1
eps1,1593,2481.4,eps1_2000,100,100,0,90,1,100-100-0-90-1,69584359,69584359,20.0,52547.80000000001,60.0,0.4283150100964776,0,0,0,1
eps1,1593,2477.8,eps1_2100,100,100,0,90,1,100-100-0-90-1,69584459,69584459,21.0,55025.60000000001,60.0,0.42427641911599756,0,0,0,1
eps1,1593,2479.8,eps1_2200,100,100,0,90,1,100-100-0-90-1,69584559,69584559,22.0,57505.400000000016,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2479.8,eps1_2300,100,100,0,90,1,100-100-0-90-1,69584659,69584659,23.0,59985.20000000002,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2479.8,eps1_2400,100,100,0,90,1,100-100-0-90-1,69584759,69584759,24.0,62465.00000000002,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2479.8,eps1_2500,100,100,0,90,1,100-100-0-90-1,69584859,69584859,25.0,64944.800000000025,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2479.8,eps1_2600,100,100,0,90,1,100-100-0-90-1,69584959,69584959,26.0,67424.60000000002,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2477.8,eps1_2700,100,100,0,90,1,100-100-0-90-1,69585059,69585059,27.0,69902.40000000002,60.0,0.42427641911599756,0,0,0,1
eps1,1593,2479.6,eps1_2800,100,100,0,90,1,100-100-0-90-1,69585159,69585159,28.0,72382.00000000003,60.0,0.42629571460623733,0,0,0,1
eps1,1593,2479.4,eps1_2900,100,100,0,90,1,100-100-0-90-1,69585259,69585259,29.0,74861.40000000002,60.0,0.4260713484406553,0,0,0,1
eps1,1593,2619.4,eps1_3000,100,100,0,90,1,100-100-0-90-1,69585359,69585359,30.0,77480.80000000002,60.0,0.5831276643482164,0,0,0,1
eps1,1593,2615.8,eps1_3100,100,100,0,90,1,100-100-0-90-1,69585459,69585459,31.0,80096.60000000002,60.0,0.5790890733677364,0,0,0,1
eps1,1593,2619.6,eps1_3200,100,100,0,90,1,100-100-0-90-1,69585559,69585559,32.0,82716.20000000003,60.0,0.5833520305137985,0,0,0,1
eps1,1593,2615.6,eps1_3300,100,100,0,90,1,100-100-0-90-1,69585659,69585659,33.0,85331.80000000003,60.0,0.5788647072021539,0,0,0,1
eps1,1593,2617.6,eps1_3400,100,100,0,90,1,100-100-0-90-1,69585759,69585759,34.0,87949.40000000004,60.0,0.5811083688579761,0,0,0,1
eps1,1593,2617.4,eps1_3500,100,100,0,90,1,100-100-0-90-1,69585859,69585859,35.0,90566.80000000003,60.0,0.5808840026923942,0,0,0,1
eps1,1593,2613.8,eps1_3600,100,100,0,90,1,100-100-0-90-1,69585959,69585959,36.0,93180.60000000003,60.0,0.5768454117119141,0,0,0,1
eps1,1593,2617.4,eps1_3700,100,100,0,90,1,100-100-0-90-1,69586059,69586059,37.0,95798.00000000003,60.0,0.5808840026923942,0,0,0,1
eps1,1593,2613.8,eps1_3800,100,100,0,90,1,100-100-0-90-1,69586159,69586159,38.0,98411.80000000003,60.0,0.5768454117119141,0,0,0,1
eps1,1593,2613.8,eps1_3900,100,100,0,90,1,100-100-0-90-1,69586259,69586259,39.0,101025.60000000003,60.0,0.5768454117119141,0,0,0,1
eps1,1593,2482.0,eps1_4000,100,100,0,90,1,100-100-0-90-1,69586359,69586359,40.0,103507.60000000003,60.0,0.4289881085932242,0,0,0,1
eps1,1593,2479.6,eps1_4100,100,100,0,90,1,100-100-0-90-1,69586459,69586459,41.0,105987.20000000004,60.0,0.42629571460623733,0,0,0,1
eps1,1593,2479.8,eps1_4200,100,100,0,90,1,100-100-0-90-1,69586559,69586559,42.0,108467.00000000004,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2477.8,eps1_4300,100,100,0,90,1,100-100-0-90-1,69586659,69586659,43.0,110944.80000000005,60.0,0.42427641911599756,0,0,0,1
eps1,1593,2477.8,eps1_4400,100,100,0,90,1,100-100-0-90-1,69586759,69586759,44.0,113422.60000000005,60.0,0.42427641911599756,0,0,0,1
eps1,1593,2479.6,eps1_4500,100,100,0,90,1,100-100-0-90-1,69586859,69586859,45.0,115902.20000000006,60.0,0.42629571460623733,0,0,0,1
eps1,1593,2481.6,eps1_4600,100,100,0,90,1,100-100-0-90-1,69586959,69586959,46.0,118383.80000000006,60.0,0.4285393762620596,0,0,0,1
eps1,1593,2479.6,eps1_4700,100,100,0,90,1,100-100-0-90-1,69587059,69587059,47.0,120863.40000000007,60.0,0.42629571460623733,0,0,0,1
eps1,1593,2483.4,eps1_4800,100,100,0,90,1,100-100-0-90-1,69587159,69587159,48.0,123346.80000000006,60.0,0.4305586717522999,0,0,0,1
eps1,1593,2479.8,eps1_4900,100,100,0,90,1,100-100-0-90-1,69587259,69587259,49.0,125826.60000000006,60.0,0.42652008077181985,0,0,0,1
eps1,1593,2418.0,eps1_5000,100,100,0,90,1,100-100-0-90-1,69587359,69587359,50.0,128244.60000000006,60.0,0.35719093560691056,0,0,0,1
eps1,1593,2415.8,eps1_5100,100,100,0,90,1,100-100-0-90-1,69587459,69587459,51.0,130660.40000000007,60.0,0.3547229077855062,0,0,0,1
eps1,1593,2411.8,eps1_5200,100,100,0,90,1,100-100-0-90-1,69587559,69587559,52.0,133072.20000000007,60.0,0.3502355844738616,0,0,0,1
eps1,1593,2413.8,eps1_5300,100,100,0,90,1,100-100-0-90-1,69587659,69587659,53.0,135486.00000000006,60.0,0.3524792461296839,0,0,0,1
eps1,1593,2413.6,eps1_5400,100,100,0,90,1,100-100-0-90-1,69587759,69587759,54.0,137899.60000000006,60.0,0.3522548799641014,0,0,0,1
eps1,1593,2411.8,eps1_5500,100,100,0,90,1,100-100-0-90-1,69587859,69587859,55.0,140311.40000000005,60.0,0.3502355844738616,0,0,0,1
eps1,1593,2413.6,eps1_5600,100,100,0,90,1,100-100-0-90-1,69587959,69587959,56.0,142725.00000000006,60.0,0.3522548799641014,0,0,0,1
eps1,1593,2412.0,eps1_5700,100,100,0,90,1,100-100-0-90-1,69588059,69588059,57.0,145137.00000000006,60.0,0.35045995063944363,0,0,0,1
eps1,1593,2409.8,eps1_5800,100,100,0,90,1,100-100-0-90-1,69588159,69588159,58.0,147546.80000000005,60.0,0.3479919228180393,0,0,0,1
eps1,1593,2413.6,eps1_5900,100,100,0,90,1,100-100-0-90-1,69588259,69588259,59.0,149960.40000000005,60.0,0.3522548799641014,0,0,0,1
eps1,1593,2409.8,eps1_6000,100,100,0,90,1,100-100-0-90-1,69588359,69588359,60.0,152370.20000000004,60.0,0.3479919228180393,0,0,0,1
eps1,1677,2942.0,eps1_100,100,73,2,130,0,100-73-2-130-0,73251579,73251579,1.0,2942.0,60.0,0.9450302894323536,0,1,1,0
eps1,1677,2981.4,eps1_200,100,73,2,130,0,100-73-2-130-0,73251679,73251679,2.0,5923.4,60.0,0.9892304240520531,0,1,1,0
eps1,1677,2981.8,eps1_300,100,73,2,130,0,100-73-2-130-0,73251779,73251779,3.0,8905.2,60.0,0.9896791563832176,0,1,1,0
eps1,1677,2979.8,eps1_400,100,73,2,130,0,100-73-2-130-0,73251879,73251879,4.0,11885.0,60.0,0.9874354947273953,0,1,1,0
eps1,1677,2981.6,eps1_500,100,73,2,130,0,100-73-2-130-0,73251979,73251979,5.0,14866.6,60.0,0.989454790217635,0,1,1,0
eps1,1677,2981.6,eps1_600,100,73,2,130,0,100-73-2-130-0,73252079,73252079,6.0,17848.2,60.0,0.989454790217635,0,1,1,0
eps1,1677,2981.6,eps1_700,100,73,2,130,0,100-73-2-130-0,73252179,73252179,7.0,20829.8,60.0,0.989454790217635,0,1,1,0
eps1,1677,2983.6,eps1_800,100,73,2,130,0,100-73-2-130-0,73252279,73252279,8.0,23813.399999999998,60.0,0.9916984518734574,0,1,1,0
eps1,1677,2982.0,eps1_900,100,73,2,130,0,100-73-2-130-0,73252379,73252379,9.0,26795.399999999998,60.0,0.9899035225487997,0,1,1,0
eps1,1677,2896.4,eps1_1000,100,73,2,130,0,100-73-2-130-0,73252479,73252479,10.0,29691.8,60.0,0.8938748036796053,0,1,1,0
eps1,1677,2400.0,eps1_1100,100,73,2,130,0,100-73-2-130-0,73252579,73252579,11.0,32091.8,60.0,0.3369979807045098,0,1,1,0
eps1,1677,2384.0,eps1_1200,100,73,2,130,0,100-73-2-130-0,73252679,73252679,12.0,34475.8,60.0,0.3190486874579314,0,1,1,0
eps1,1677,2385.4,eps1_1300,100,73,2,130,0,100-73-2-130-0,73252779,73252779,13.0,36861.200000000004,60.0,0.32061925061700713,0,1,1,0
eps1,1677,2381.8,eps1_1400,100,73,2,130,0,100-73-2-130-0,73252879,73252879,14.0,39243.00000000001,60.0,0.3165806596365271,0,1,1,0
eps1,1677,2381.8,eps1_1500,100,73,2,130,0,100-73-2-130-0,73252979,73252979,15.0,41624.80000000001,60.0,0.3165806596365271,0,1,1,0
eps1,1677,2381.8,eps1_1600,100,73,2,130,0,100-73-2-130-0,73253079,73253079,16.0,44006.60000000001,60.0,0.3165806596365271,0,1,1,0
eps1,1677,2379.8,eps1_1700,100,73,2,130,0,100-73-2-130-0,73253179,73253179,17.0,46386.400000000016,60.0,0.3143369979807048,0,1,1,0
eps1,1677,2381.4,eps1_1800,100,73,2,130,0,100-73-2-130-0,73253279,73253279,18.0,48767.80000000002,60.0,0.31613192730536255,0,1,1,0
eps1,1677,2379.6,eps1_1900,100,73,2,130,0,100-73-2-130-0,73253379,73253379,19.0,51147.400000000016,60.0,0.3141126318151222,0,1,1,0
eps1,1677,2509.4,eps1_2000,100,73,2,130,0,100-73-2-130-0,73253479,73253479,20.0,53656.80000000002,60.0,0.4597262732779898,0,1,1,0
eps1,1677,2511.6,eps1_2100,100,73,2,130,0,100-73-2-130-0,73253579,73253579,21.0,56168.400000000016,60.0,0.4621943010993942,0,1,1,0
eps1,1677,2509.6,eps1_2200,100,73,2,130,0,100-73-2-130-0,73253679,73253679,22.0,58678.000000000015,60.0,0.45995063944357184,0,1,1,0
eps1,1677,2511.4,eps1_2300,100,73,2,130,0,100-73-2-130-0,73253779,73253779,23.0,61189.400000000016,60.0,0.46196993493381217,0,1,1,0
eps1,1677,2509.6,eps1_2400,100,73,2,130,0,100-73-2-130-0,73253879,73253879,24.0,63699.000000000015,60.0,0.45995063944357184,0,1,1,0
eps1,1677,2511.6,eps1_2500,100,73,2,130,0,100-73-2-130-0,73253979,73253979,25.0,66210.60000000002,60.0,0.4621943010993942,0,1,1,0
eps1,1677,2511.8,eps1_2600,100,73,2,130,0,100-73-2-130-0,73254079,73254079,26.0,68722.40000000002,60.0,0.4624186672649767,0,1,1,0
eps1,1677,2511.6,eps1_2700,100,73,2,130,0,100-73-2-130-0,73254179,73254179,27.0,71234.00000000003,60.0,0.4621943010993942,0,1,1,0
eps1,1677,2509.8,eps1_2800,100,73,2,130,0,100-73-2-130-0,73254279,73254279,28.0,73743.80000000003,60.0,0.4601750056091544,0,1,1,0
eps1,1677,2511.6,eps1_2900,100,73,2,130,0,100-73-2-130-0,73254379,73254379,29.0,76255.40000000004,60.0,0.4621943010993942,0,1,1,0
eps1,1677,2649.4,eps1_3000,100,73,2,130,0,100-73-2-130-0,73254479,73254479,30.0,78904.80000000003,60.0,0.616782589185551,0,1,1,0
eps1,1677,2648.0,eps1_3100,100,73,2,130,0,100-73-2-130-0,73254579,73254579,31.0,81552.80000000003,60.0,0.6152120260264753,0,1,1,0
eps1,1677,2648.0,eps1_3200,100,73,2,130,0,100-73-2-130-0,73254679,73254679,32.0,84200.80000000003,60.0,0.6152120260264753,0,1,1,0
eps1,1677,2647.8,eps1_3300,100,73,2,130,0,100-73-2-130-0,73254779,73254779,33.0,86848.60000000003,60.0,0.6149876598608932,0,1,1,0
eps1,1677,2649.8,eps1_3400,100,73,2,130,0,100-73-2-130-0,73254879,73254879,34.0,89498.40000000004,60.0,0.6172313215167156,0,1,1,0
eps1,1677,2651.4,eps1_3500,100,73,2,130,0,100-73-2-130-0,73254979,73254979,35.0,92149.80000000003,60.0,0.6190262508413733,0,1,1,0
eps1,1677,2647.8,eps1_3600,100,73,2,130,0,100-73-2-130-0,73255079,73255079,36.0,94797.60000000003,60.0,0.6149876598608932,0,1,1,0
eps1,1677,2649.6,eps1_3700,100,73,2,130,0,100-73-2-130-0,73255179,73255179,37.0,97447.20000000004,60.0,0.617006955351133,0,1,1,0
eps1,1677,2647.8,eps1_3800,100,73,2,130,0,100-73-2-130-0,73255279,73255279,38.0,100095.00000000004,60.0,0.6149876598608932,0,1,1,0
eps1,1677,2647.8,eps1_3900,100,73,2,130,0,100-73-2-130-0,73255379,73255379,39.0,102742.80000000005,60.0,0.6149876598608932,0,1,1,0
eps1,1677,2522.0,eps1_4000,100,73,2,130,0,100-73-2-130-0,73255479,73255479,40.0,105264.80000000005,60.0,0.47386134170967026,0,1,1,0
